"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"1400000US25021417801","Census Tract 4178.01; Norfolk County; Massachusetts","5177","583","3490","546","3490","546","3313","535","177","122","0","19","1687","416",
"1400000US25021417802","Census Tract 4178.02; Norfolk County; Massachusetts","2518","405","1483","340","1483","340","1334","308","149","102","0","14","1035","229",
"1400000US25021417901","Census Tract 4179.01; Norfolk County; Massachusetts","6823","723","4173","698","4173","698","3663","598","510","315","0","19","2650","560",
"1400000US25021417902","Census Tract 4179.02; Norfolk County; Massachusetts","3549","542","2500","418","2500","418","2432","410","68","55","0","14","1049","241",
"1400000US25021418002","Census Tract 4180.02; Norfolk County; Massachusetts","5718","492","4166","530","4166","530","3942","490","224","162","0","19","1552","313",
"1400000US25021418003","Census Tract 4180.03; Norfolk County; Massachusetts","2581","417","2236","404","2236","404","2169","405","67","58","0","14","345","104",
"1400000US25021418004","Census Tract 4180.04; Norfolk County; Massachusetts","4734","693","3358","376","3358","376","3179","350","179","128","0","19","1376","436",
"1400000US25021418101","Census Tract 4181.01; Norfolk County; Massachusetts","4036","743","2981","635","2981","635","2578","620","403","183","0","14","1055","289",
"1400000US25021418102","Census Tract 4181.02; Norfolk County; Massachusetts","3349","609","2869","588","2869","588","2575","472","294","174","0","14","480","141",
"1400000US25021418201","Census Tract 4182.01; Norfolk County; Massachusetts","5621","636","4259","617","4173","662","3800","554","373","205","86","107","1362","305",
"1400000US25021419100","Census Tract 4191; Norfolk County; Massachusetts","4797","638","3514","575","3514","575","3348","563","166","107","0","19","1283","274",
"1400000US25021419200","Census Tract 4192; Norfolk County; Massachusetts","4430","532","3247","482","3247","482","3111","457","136","87","0","19","1183","196",
"1400000US25021419300","Census Tract 4193; Norfolk County; Massachusetts","3131","403","2200","334","2200","334","2088","339","112","80","0","14","931","176",
"1400000US25021419400","Census Tract 4194; Norfolk County; Massachusetts","2651","400","1513","264","1513","264","1513","264","0","14","0","14","1138","306",
"1400000US25021419500","Census Tract 4195; Norfolk County; Massachusetts","3110","521","2123","488","2123","488","2074","492","49","45","0","14","987","156",
"1400000US25021419601","Census Tract 4196.01; Norfolk County; Massachusetts","1226","224","822","184","822","184","775","174","47","53","0","14","404","177",
"1400000US25021419602","Census Tract 4196.02; Norfolk County; Massachusetts","4923","458","3397","416","3397","416","3209","444","188","150","0","19","1526","214",
"1400000US25021419700","Census Tract 4197; Norfolk County; Massachusetts","3865","495","2676","482","2676","482","2577","492","99","68","0","14","1189","159",
"1400000US25021419800","Census Tract 4198; Norfolk County; Massachusetts","3781","420","2779","370","2779","370","2687","363","92","56","0","14","1002","153",
"1400000US25021420101","Census Tract 4201.01; Norfolk County; Massachusetts","4741","895","2988","560","2988","560","2798","487","190","128","0","19","1753","632",
"1400000US25021420102","Census Tract 4201.02; Norfolk County; Massachusetts","3483","386","2613","306","2604","306","2493","306","111","82","9","16","870","266",
"1400000US25021420201","Census Tract 4202.01; Norfolk County; Massachusetts","2941","318","1898","249","1898","249","1810","254","88","52","0","14","1043","216",
"1400000US25021420202","Census Tract 4202.02; Norfolk County; Massachusetts","5753","514","4449","508","4449","508","3963","443","486","267","0","19","1304","281",
"1400000US25021420301","Census Tract 4203.01; Norfolk County; Massachusetts","5933","661","3966","528","3966","528","3732","528","234","167","0","19","1967","477",
"1400000US25021420302","Census Tract 4203.02; Norfolk County; Massachusetts","6741","625","4236","488","4230","490","3781","447","449","253","6","16","2505","413",
"1400000US25021421100","Census Tract 4211; Norfolk County; Massachusetts","4450","473","2973","504","2973","504","2963","505","10","19","0","19","1477","398",
"1400000US25021421200","Census Tract 4212; Norfolk County; Massachusetts","4760","434","3444","425","3444","425","3272","415","172","100","0","19","1316","312",
"1400000US25021422100","Census Tract 4221; Norfolk County; Massachusetts","4543","374","3231","290","3192","300","3095","297","97","65","39","60","1312","268",
"1400000US25021422201","Census Tract 4222.01; Norfolk County; Massachusetts","2208","401","1644","358","1644","358","1582","376","62","57","0","14","564","172",
"1400000US25021422202","Census Tract 4222.02; Norfolk County; Massachusetts","5963","528","3937","444","3937","444","3728","434","209","175","0","19","2026","352",
"1400000US25021422301","Census Tract 4223.01; Norfolk County; Massachusetts","2973","633","2023","441","2023","441","1900","434","123","83","0","14","950","326",
"1400000US25021422303","Census Tract 4223.03; Norfolk County; Massachusetts","4438","447","3207","406","3207","406","2923","389","284","179","0","19","1231","233",
"1400000US25021422304","Census Tract 4223.04; Norfolk County; Massachusetts","1862","413","1295","410","1295","410","1249","392","46","38","0","14","567","168",
"1400000US25021422401","Census Tract 4224.01; Norfolk County; Massachusetts","3032","487","2004","425","2004","425","1734","341","270","214","0","14","1028","193",
"1400000US25021422402","Census Tract 4224.02; Norfolk County; Massachusetts","3651","642","2637","404","2637","404","2508","417","129","80","0","14","1014","335",
"1400000US25021422501","Census Tract 4225.01; Norfolk County; Massachusetts","3669","301","2700","355","2700","355","2639","353","61","70","0","14","969","237",
"1400000US25021422502","Census Tract 4225.02; Norfolk County; Massachusetts","5411","811","3419","597","3419","597","3313","580","106","108","0","19","1992","670",
"1400000US25021422600","Census Tract 4226; Norfolk County; Massachusetts","5750","711","4056","607","4056","607","3953","586","103","110","0","19","1694","282",
"1400000US25021422700","Census Tract 4227; Norfolk County; Massachusetts","3131","324","2117","247","2117","247","1987","241","130","81","0","14","1014","217",
"1400000US25021422800","Census Tract 4228; Norfolk County; Massachusetts","3479","416","2064","314","2030","307","1982","315","48","48","34","40","1415","324",
"1400000US25021423101","Census Tract 4231.01; Norfolk County; Massachusetts","2970","331","1950","290","1950","290","1792","303","158","94","0","14","1020","234",
"1400000US25021423102","Census Tract 4231.02; Norfolk County; Massachusetts","3437","317","2267","374","2267","374","2232","380","35","29","0","14","1170","195",
"1400000US25021440101","Census Tract 4401.01; Norfolk County; Massachusetts","5907","376","3690","384","3690","384","3415","397","275","128","0","19","2217","501",
"1400000US25021440102","Census Tract 4401.02; Norfolk County; Massachusetts","2409","286","1766","273","1766","273","1693","265","73","59","0","14","643","143",
"1400000US25021441202","Census Tract 4412.02; Norfolk County; Massachusetts","2452","188","1835","179","1835","179","1823","179","12","16","0","14","617","114",
"1400000US25021441203","Census Tract 4412.03; Norfolk County; Massachusetts","3031","318","1852","273","1852","273","1705","262","147","83","0","14","1179","170",
"1400000US25021441204","Census Tract 4412.04; Norfolk County; Massachusetts","4683","345","2905","289","2905","289","2609","214","296","226","0","19","1778","240",
"1400000US25021442101","Census Tract 4421.01; Norfolk County; Massachusetts","5118","417","3445","321","3445","321","3321","309","124","73","0","19","1673","262",
"1400000US25021442103","Census Tract 4421.03; Norfolk County; Massachusetts","5350","532","3904","338","3904","338","3715","316","189","132","0","19","1446","360",
"1400000US25021442104","Census Tract 4421.04; Norfolk County; Massachusetts","4672","568","3555","618","3555","618","3521","622","34","35","0","19","1117","253",
"1400000US25021442105","Census Tract 4421.05; Norfolk County; Massachusetts","1915","414","1469","401","1469","401","1399","337","70","86","0","14","446","126",
"1400000US25021442201","Census Tract 4422.01; Norfolk County; Massachusetts","3171","334","2224","263","2224","263","2131","258","93","55","0","14","947","229",
"1400000US25021442203","Census Tract 4422.03; Norfolk County; Massachusetts","3326","397","2149","403","2149","403","1999","356","150","118","0","14","1177","195",
"1400000US25021442204","Census Tract 4422.04; Norfolk County; Massachusetts","3704","527","2643","533","2643","533","2300","320","343","275","0","14","1061","255",
"1400000US25021443103","Census Tract 4431.03; Norfolk County; Massachusetts","3190","393","2413","365","2413","365","2263","357","150","96","0","14","777","156",
"1400000US25021443104","Census Tract 4431.04; Norfolk County; Massachusetts","3942","569","2953","427","2953","427","2718","432","235","164","0","14","989","293",
"1400000US25021443105","Census Tract 4431.05; Norfolk County; Massachusetts","1794","263","1269","210","1269","210","1245","204","24","30","0","14","525","122",
"1400000US25021443106","Census Tract 4431.06; Norfolk County; Massachusetts","4812","567","3374","423","3374","423","3040","446","334","161","0","19","1438","347",
"1400000US25021456101","Census Tract 4561.01; Norfolk County; Massachusetts","3405","522","2248","416","2248","416","2213","418","35","33","0","14","1157","246",
"1400000US25021456102","Census Tract 4561.02; Norfolk County; Massachusetts","4175","510","2572","341","2572","341","2444","343","128","151","0","14","1603","404",
"1400000US25021456200","Census Tract 4562; Norfolk County; Massachusetts","3540","440","2756","439","2742","442","2612","431","130","87","14","23","784","178",
"1400000US25021456301","Census Tract 4563.01; Norfolk County; Massachusetts","1874","429","1177","280","1171","281","1138","283","33","27","6","9","697","255",
"1400000US25021456302","Census Tract 4563.02; Norfolk County; Massachusetts","4460","451","2970","401","2970","401","2833","394","137","89","0","19","1490","345",
"1400000US25021456401","Census Tract 4564.01; Norfolk County; Massachusetts","2281","293","1641","270","1604","273","1496","255","108","72","37","48","640","182",
"1400000US25021456402","Census Tract 4564.02; Norfolk County; Massachusetts","4858","518","3405","441","3405","441","3266","432","139","66","0","19","1453","296",
"1400000US25021457100","Census Tract 4571; Norfolk County; Massachusetts","3908","143","2848","214","2848","214","2777","215","71","54","0","14","1060","247",
"1400000US25021457200","Census Tract 4572; Norfolk County; Massachusetts","4731","545","3528","463","3528","463","3394","394","134","122","0","19","1203","300",
"1400000US25021980000","Census Tract 9800; Norfolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25023500101","Census Tract 5001.01; Plymouth County; Massachusetts","3046","349","2083","287","2080","287","1974","294","106","59","3","2","963","177",
"1400000US25023500103","Census Tract 5001.03; Plymouth County; Massachusetts","2835","648","2157","687","2157","687","2064","665","93","103","0","14","678","152",
"1400000US25023500104","Census Tract 5001.04; Plymouth County; Massachusetts","3327","383","2128","272","2128","272","2075","267","53","39","0","14","1199","251",
"1400000US25023501101","Census Tract 5011.01; Plymouth County; Massachusetts","2681","396","1610","266","1610","266","1550","231","60","55","0","14","1071","296",
"1400000US25023501102","Census Tract 5011.02; Plymouth County; Massachusetts","7142","571","4504","412","4504","412","4399","394","105","84","0","19","2638","389",
"1400000US25023501201","Census Tract 5012.01; Plymouth County; Massachusetts","3197","378","2111","335","2111","335","2070","338","41","39","0","14","1086","234",
"1400000US25023501203","Census Tract 5012.03; Plymouth County; Massachusetts","1806","162","1244","143","1244","143","1213","141","31","26","0","14","562","124",
"1400000US25023501204","Census Tract 5012.04; Plymouth County; Massachusetts","4439","527","1653","318","1653","318","1622","314","31","35","0","19","2786","453",
"1400000US25023502101","Census Tract 5021.01; Plymouth County; Massachusetts","5405","655","4617","687","4617","687","4398","647","219","126","0","19","788","209",
"1400000US25023502102","Census Tract 5021.02; Plymouth County; Massachusetts","4002","487","2596","383","2564","375","2495","385","69","54","32","49","1406","361",
"1400000US25023502200","Census Tract 5022; Plymouth County; Massachusetts","5070","730","3191","714","3191","714","3020","720","171","126","0","19","1879","316",
